pm2.5_atm_mean,pm2.5_atm_var,pm2.5_atm_std,pm2.5_atm_safe_cv,pm2.5_atm_count,pm2.5_atm_a_b_diff_mean,pm2.5_atm_a_b_diff_var,pm2.5_atm_a_b_diff_std,pm2.5_atm_a_b_diff_safe_cv,pm2.5_epa_mean,pm2.5_epa_var,pm2.5_epa_std,pm2.5_epa_safe_cv,pm2.5_epa_a_b_diff_mean,pm2.5_epa_a_b_diff_var,pm2.5_epa_a_b_diff_std,pm2.5_epa_a_b_diff_safe_cv,humidity_mean,humidity_std,temperature_mean,temperature_std,voc_mean,voc_std,ALLSKY_SFC_SW_DWN,PS,WS2M,WD2M,PRECTOTCORR,smoke_density,smoke_density_numeric,time_stamp,day_of_year,seasonal_sin,seasonal_cos,day_of_week,hour_of_day,hour_of_day_sin,hour_of_day_cos,PS (kPa),WS2M (m/s),pm2.5_atm_LOCREF 189231.csv,pm2.5_atm_consensus_diff_LOCREF 189231.csv,pm2.5_atm_consensus_diff_perc_LOCREF 189231.csv,pm2.5_epa_LOCREF 189231.csv,pm2.5_epa_consensus_diff_LOCREF 189231.csv,pm2.5_epa_consensus_diff_perc_LOCREF 189231.csv,pm2.5_atm_a_b_diff_LOCREF 189231.csv,pm2.5_epa_a_b_diff_LOCREF 189231.csv,pm2.5_atm_LOC22 215379.csv,pm2.5_atm_consensus_diff_LOC22 215379.csv,pm2.5_atm_consensus_diff_perc_LOC22 215379.csv,pm2.5_epa_LOC22 215379.csv,pm2.5_epa_consensus_diff_LOC22 215379.csv,pm2.5_epa_consensus_diff_perc_LOC22 215379.csv,pm2.5_atm_a_b_diff_LOC22 215379.csv,pm2.5_epa_a_b_diff_LOC22 215379.csv,pm2.5_atm_LOC21A 215411.csv,pm2.5_atm_consensus_diff_LOC21A 215411.csv,pm2.5_atm_consensus_diff_perc_LOC21A 215411.csv,pm2.5_epa_LOC21A 215411.csv,pm2.5_epa_consensus_diff_LOC21A 215411.csv,pm2.5_epa_consensus_diff_perc_LOC21A 215411.csv,pm2.5_atm_a_b_diff_LOC21A 215411.csv,pm2.5_epa_a_b_diff_LOC21A 215411.csv,pm2.5_atm_LOC24 215483.csv,pm2.5_atm_consensus_diff_LOC24 215483.csv,pm2.5_atm_consensus_diff_perc_LOC24 215483.csv,pm2.5_epa_LOC24 215483.csv,pm2.5_epa_consensus_diff_LOC24 215483.csv,pm2.5_epa_consensus_diff_perc_LOC24 215483.csv,pm2.5_atm_a_b_diff_LOC24 215483.csv,pm2.5_epa_a_b_diff_LOC24 215483.csv,pm2.5_atm_LOC23 215383.csv,pm2.5_atm_consensus_diff_LOC23 215383.csv,pm2.5_atm_consensus_diff_perc_LOC23 215383.csv,pm2.5_epa_LOC23 215383.csv,pm2.5_epa_consensus_diff_LOC23 215383.csv,pm2.5_epa_consensus_diff_perc_LOC23 215383.csv,pm2.5_atm_a_b_diff_LOC23 215383.csv,pm2.5_epa_a_b_diff_LOC23 215383.csv,pm2.5_atm_LOC25 215401.csv,pm2.5_atm_consensus_diff_LOC25 215401.csv,pm2.5_atm_consensus_diff_perc_LOC25 215401.csv,pm2.5_epa_LOC25 215401.csv,pm2.5_epa_consensus_diff_LOC25 215401.csv,pm2.5_epa_consensus_diff_perc_LOC25 215401.csv,pm2.5_atm_a_b_diff_LOC25 215401.csv,pm2.5_epa_a_b_diff_LOC25 215401.csv,pm2.5_atm_PSRREF1 175065.csv,pm2.5_atm_consensus_diff_PSRREF1 175065.csv,pm2.5_atm_consensus_diff_perc_PSRREF1 175065.csv,pm2.5_epa_PSRREF1 175065.csv,pm2.5_epa_consensus_diff_PSRREF1 175065.csv,pm2.5_epa_consensus_diff_perc_PSRREF1 175065.csv,pm2.5_atm_a_b_diff_PSRREF1 175065.csv,pm2.5_epa_a_b_diff_PSRREF1 175065.csv
4.9923,0.1572,0.3964,0.0794,7,0.0505,0.0022,0.0469,0.9305,3.7924,0.1988,0.4458,0.1176,0.0357,0.0012,0.0345,0.9659,53.0571,3.6855,27.9143,1.4462,65.8529,9.2356,0.0,97.7,0.91,323.5,0.3,Light,0.0,2025-01-07 04:50:00+00:00,7,0.1202080448993527,0.9927487224577402,1,4,0.8660254037844386,0.5000000000000001,97.7,0.91,4.979,0.01330000000000009,0.0026641027181860243,4.3420760000000005,-0.5496760000000003,-0.1449414618711107,0.03836111669009838,0.02304980382655676,5.607,-0.6147,-0.12312961961420588,4.084988000000001,-0.29258800000000074,-0.07715114439405145,0.13857677902621723,0.09966932583400484,4.816,0.17630000000000035,0.03531438415159352,3.5325840000000004,0.2598159999999998,0.06850965088070873,0.0029069767441860955,0.002076666825190854,5.32,-0.3277000000000001,-0.0656410872744026,3.95184,-0.15943999999999958,-0.04204197869423045,0.05789473684210531,0.040839710109721095,4.67,0.32230000000000025,0.0645594215091241,3.52504,0.26736000000000004,0.07049889252188589,0.00813704496788014,0.00564873022717477,5.116,-0.12369999999999948,-0.02477815836388027,4.069064000000001,-0.2766640000000007,-0.07295222022993372,0.02931978107896793,0.019316481628207424,4.438,0.5543000000000005,0.11103098772109057,3.0414320000000004,0.7509679999999999,0.1980191962873114,0.07796304641730512,0.05961139358039243
5.5151,0.1867,0.4321,0.0783,7,0.0493,0.0009,0.0292,0.5934,4.027,0.1688,0.4108,0.102,0.0352,0.0004,0.0206,0.5858,53.5143,3.6549,26.8857,1.3801,62.7423,7.5809,0.0,97.75,0.91,320.4,0.25,Light,0.0,2025-01-07 05:00:00+00:00,7,0.1202080448993527,0.9927487224577402,1,5,0.9659258262890682,0.25881904510252096,97.75,0.91,5.164,0.35110000000000063,0.0636615836521551,4.404536,-0.3775360000000001,-0.09375117953811772,0.0759101471727343,0.046635559341551586,6.059,-0.5438999999999998,-0.0986201519464742,4.2528760000000005,-0.2258760000000004,-0.05609038986838848,0.07806568740716287,0.058278680121404886,5.13,0.38510000000000044,0.06982647640115328,3.6454,0.38160000000000016,0.09476036751924513,0.012475633528265119,0.009199539145224181,6.002,-0.48689999999999944,-0.0882848905731536,4.291968000000001,-0.26496800000000054,-0.06579786441519755,0.06331222925691435,0.04639363574006147,5.316,0.1991000000000005,0.0361008866566337,3.863544,0.16345600000000005,0.04059001738266701,0.004890895410082732,0.003526296063924749,5.836,-0.32089999999999996,-0.05818570832804481,4.377384,-0.35038400000000003,-0.08700869133349888,0.05551747772446886,0.038784808460943725,5.099,0.41610000000000014,0.07544740802523982,3.3533160000000004,0.6736839999999997,0.16729178048174811,0.05471661110021571,0.04359744205437244
4.947,0.1355,0.3681,0.0744,7,0.0492,0.0008,0.0285,0.5803,3.8574,0.1534,0.3917,0.1015,0.0335,0.0004,0.0203,0.6058,52.0286,3.6137,27.4286,1.6018,63.2777,6.4231,0.0,97.75,0.91,320.4,0.25,Light,0.0,2025-01-07 05:10:00+00:00,7,0.1202080448993527,0.9927487224577402,1,5,0.9659258262890682,0.25881904510252096,97.75,0.91,4.807,0.13999999999999968,0.02829997978572866,4.303668,-0.4462679999999999,-0.115691398351221,0.044310380694819976,0.02593415663104115,5.416,-0.4690000000000003,-0.09480493228219129,4.053864000000001,-0.19646400000000064,-0.05093171566340038,0.09379615952732644,0.06566377165094837,4.41,0.5369999999999999,0.10855063674954517,3.4232800000000005,0.4341199999999996,0.11254212682117479,0.03446712018140592,0.023266574747026286,5.369,-0.4219999999999997,-0.08530422478269653,4.080956,-0.22355599999999942,-0.057955099289676834,0.07021791767554483,0.04840728495970064,4.7059999999999995,0.24100000000000055,0.04871639377400456,3.664584,0.1928160000000001,0.04998600093327114,0.002124946876328141,0.001429903094048365,5.116,-0.1689999999999996,-0.034162118455629595,4.172504,-0.31510399999999983,-0.08168818375071286,0.049257232212666195,0.03164718356171742,4.805,0.14200000000000035,0.028704265211239206,3.3027000000000006,0.5546999999999995,0.14380152434282145,0.050156087408949036,0.03823659430163201
4.8989,0.1484,0.3853,0.0786,7,0.0604,0.0002,0.0141,0.234,3.9405,0.1571,0.3964,0.1006,0.0396,0.0001,0.0099,0.2509,50.7714,3.8235,26.8,1.4922,64.2383,7.2964,0.0,97.75,0.91,320.4,0.25,Light,0.0,2025-01-07 05:20:00+00:00,7,0.1202080448993527,0.9927487224577402,1,5,0.9659258262890682,0.25881904510252096,97.75,0.91,4.604,0.29490000000000016,0.06019718712364003,4.335216,-0.39471599999999984,-0.100169014084507,0.052128583840139055,0.029008935194924666,5.324,-0.4250999999999996,-0.08677458204903132,4.109096,-0.16859599999999997,-0.04278543332064458,0.07400450788880543,0.05024365456538372,4.375,0.5239000000000003,0.10694237481883692,3.5083800000000007,0.4321199999999994,0.10966121050628078,0.06377142857142855,0.04167051459648042,5.223,-0.3240999999999996,-0.06615770887342048,4.125132000000001,-0.18463200000000057,-0.04685496764370018,0.034654413172506233,0.022991749112513175,4.631,0.2679,0.05468574577966483,3.7459640000000003,0.19453599999999982,0.049368354269762674,0.07320233210969553,0.047420637251185574,5.307,-0.40810000000000013,-0.08330441527689891,4.376028,-0.4355279999999997,-0.11052607537114571,0.06953080836630869,0.04418527486570015,4.827999999999999,0.07090000000000085,0.014472636714364622,3.383712,0.5567880000000001,0.1412988199467073,0.055509527754763935,0.04150235008180368
4.9453,0.0966,0.3108,0.0628,7,0.0652,0.0035,0.0594,0.911,3.8737,0.1,0.3162,0.0816,0.0451,0.0018,0.042,0.9326,51.8286,3.6431,25.9143,1.3656,62.3946,6.2848,0.0,97.75,0.91,320.4,0.25,Light,0.0,2025-01-07 05:30:00+00:00,7,0.1202080448993527,0.9927487224577402,1,5,0.9659258262890682,0.25881904510252096,97.75,0.91,4.7059999999999995,0.23930000000000007,0.04838937981517807,4.3024640000000005,-0.4287640000000006,-0.11068590753026837,0.02847428814279641,0.016319950614345703,5.52,-0.5747,-0.11621135219299134,4.1256,-0.25190000000000046,-0.06502826754782262,0.17862318840579716,0.12523366298235414,4.693,0.25229999999999997,0.051018138434473136,3.5543320000000005,0.31936799999999943,0.08244520742442611,0.012571915619006974,0.00869811823993924,5.143,-0.1977000000000002,-0.03997735223343381,4.014252,-0.140552,-0.03628365645248729,0.07408127552012449,0.04973379847602989,4.686,0.25929999999999964,0.052433623844862734,3.636864,0.23683599999999982,0.061139479051036436,0.08749466495945372,0.05907287157287161,4.83,0.11529999999999951,0.023315066831132495,4.0054,-0.13169999999999993,-0.03399850272349431,0.005383022774327081,0.003401408099066225,5.039,-0.09370000000000012,-0.018947283279073083,3.477036,0.3966639999999999,0.10239925652476958,0.06965667791228418,0.05289677760023191
4.7566,0.1076,0.328,0.0689,7,0.0375,0.0013,0.0359,0.957,3.7576,0.1829,0.4277,0.1138,0.0241,0.0005,0.0224,0.9305,52.0286,3.5373,25.8286,1.4256,59.0531,3.7206,0.0,97.75,0.91,320.4,0.25,Light,0.0,2025-01-07 05:40:00+00:00,7,0.1202080448993527,0.9927487224577402,1,5,0.9659258262890682,0.25881904510252096,97.75,0.91,5.039,-0.2824,-0.05937013833410419,4.442476000000001,-0.6848760000000009,-0.18226421119863767,0.09148640603294302,0.0543759831229251,5.102,-0.3454000000000006,-0.07261489299079187,3.923808,-0.16620800000000013,-0.044232488822652793,0.07918463347706779,0.05395167143754233,4.430999999999999,0.32560000000000056,0.06845225581297577,3.3825639999999995,0.3750360000000006,0.09980732382371742,0.027307605506657645,0.01874436078666953,5.084,-0.3273999999999999,-0.06883067737459528,3.931616,-0.17401599999999995,-0.04631041090057482,0.0023603461841070045,0.0015993423569341642,4.324999999999999,0.4316000000000004,0.09073708110835481,3.4477,0.30989999999999984,0.08247285501383858,0.010867052023121425,0.0071433129332598815,4.774,-0.017400000000000304,-0.0036580750956566256,3.9588160000000006,-0.2012160000000005,-0.05354907387694286,0.04482614160033523,0.028325640797652686,4.541,0.21559999999999935,0.04532649371399726,3.2160839999999995,0.5415160000000006,0.14411219927613383,0.006386258533362774,0.004725000963905238
4.9403,0.1013,0.3183,0.0644,6,0.086,0.0048,0.0693,0.8055,3.8853,0.1385,0.3722,0.0958,0.0614,0.0027,0.0523,0.852,52.3714,3.5032,26.1143,1.4599,59.5386,3.7948,0.0,97.75,0.91,320.4,0.25,Light,0.0,2025-01-07 05:50:00+00:00,7,0.1202080448993527,0.9927487224577402,1,5,0.9659258262890682,0.25881904510252096,97.75,0.91,5.024,-0.08370000000000033,-0.016942290953990715,4.400136,-0.5148359999999998,-0.13250868658790824,0.011146496815286634,0.006668884779924993,5.5009999999999994,-0.5606999999999998,-0.11349513187458247,4.063924,-0.17862400000000012,-0.045974313437829796,0.13070350845300854,0.09270744236358752,5.755,-0.8147000000000002,-0.16490901362265453,4.0591,-0.17379999999999995,-0.04473271047280775,0.21598609904430935,0.1604621714173093,4.99,-0.04970000000000052,-0.01006011780661104,3.847880000000001,0.03741999999999912,0.009631173911924206,0.05210420841683362,0.03540650955851011,4.727,0.21329999999999938,0.04317551565694379,3.6755880000000003,0.20971199999999968,0.0539757547679715,0.03829067061561245,0.025803762554453852,4.804,0.13629999999999942,0.027589417646701503,3.9400560000000002,-0.05475600000000025,-0.014093120222376715,0.05828476269775183,0.037238049408434795,4.596,0.3442999999999996,0.06969212396008333,3.2104240000000006,0.6748759999999994,0.17369984299796654,0.09530026109660568,0.07148962255452859
4.8416,0.0753,0.2744,0.0567,7,0.0592,0.0027,0.0516,0.8719,3.7947,0.1354,0.368,0.097,0.0401,0.0013,0.0361,0.8996,52.1143,3.6384,25.8286,1.4115,58.7811,3.6661,0.0,97.81,0.89,317.7,0.21,Light,0.0,2025-01-07 06:00:00+00:00,7,0.1202080448993527,0.9927487224577402,1,6,1.0,6.123233995736766e-17,97.81,0.89,4.644,0.19759999999999955,0.04081295439524115,4.235496,-0.4407960000000002,-0.1161609613408175,0.04048234280792414,0.02325866911455007,5.2,-0.3584000000000005,-0.07402511566424333,3.9234400000000003,-0.12874000000000008,-0.03392626558094186,0.15846153846153843,0.11005036396631525,4.946,-0.10440000000000005,-0.021563119629874433,3.7041440000000003,0.09055599999999986,0.02386381005086037,0.0028305701577031523,0.00198048455999545,5.048,-0.20640000000000036,-0.04263053536021158,3.9127520000000002,-0.11805200000000005,-0.031109705642079752,0.08676703645007919,0.0586574359938989,4.622,0.2195999999999998,0.045356906807666846,3.6033280000000003,0.19137199999999988,0.050431391150815574,0.0173085244482908,0.011633689744591653,4.99,-0.14840000000000053,-0.030651024454725822,4.072000000000001,-0.27730000000000077,-0.07307560544970637,0.057715430861723406,0.03706090373280946,4.441000000000001,0.40059999999999896,0.08274124256444129,3.1119640000000004,0.6827359999999998,0.17991830711255166,0.05066426480522406,0.03788604238352375
4.6319,0.2456,0.4955,0.107,7,0.0822,0.0017,0.0417,0.5077,3.7218,0.204,0.4517,0.1214,0.054,0.0008,0.0288,0.534,51.6857,3.6145,26.1143,1.3801,61.546,4.712,0.0,97.81,0.89,317.7,0.21,Light,0.0,2025-01-07 06:10:00+00:00,7,0.1202080448993527,0.9927487224577402,1,6,1.0,6.123233995736766e-17,97.81,0.89,4.462,0.16990000000000016,0.03668041192599153,4.174608,-0.4528080000000001,-0.12166371110752865,0.08112953832362173,0.045438517820116195,5.458,-0.8261000000000003,-0.17835013709276976,4.110351999999999,-0.3885519999999989,-0.10439894674619778,0.13961157933308904,0.0971420452554915,4.522,0.10989999999999966,0.023726764394740748,3.5164480000000005,0.20535199999999953,0.05517545273792238,0.03317116320212293,0.022352100756217637,5.03,-0.39810000000000034,-0.0859474513698483,3.92056,-0.19876000000000005,-0.05340426675264658,0.1188866799204771,0.07992531679147873,4.154,0.4779,0.10317580258641162,3.3753360000000003,0.34646399999999966,0.09309044010962428,0.11025517573423206,0.07110166217526195,4.755000000000001,-0.12310000000000088,-0.026576566851616155,4.00058,-0.27878000000000025,-0.07490461604599931,0.04563617245005259,0.028422878682591003,4.042,0.5899000000000001,0.12735594464474623,2.9546080000000003,0.7671919999999997,0.20613466602181732,0.046511627906976785,0.03334181725629936
4.3149,0.1335,0.3654,0.0847,7,0.0659,0.0026,0.0506,0.7688,3.5951,0.1661,0.4076,0.1134,0.0424,0.0011,0.0336,0.7927,51.2286,3.7353,26.1143,1.4781,63.6094,6.1181,0.0,97.81,0.89,317.7,0.21,Light,0.0,2025-01-07 06:20:00+00:00,7,0.1202080448993527,0.9927487224577402,1,6,1.0,6.123233995736766e-17,97.81,0.89,4.198,0.11689999999999934,0.02709216899580508,4.087992000000001,-0.4928920000000008,-0.1371010542126786,0.02000952834683184,0.010767144358403844,4.888,-0.5731000000000002,-0.13281883705300243,3.8461520000000005,-0.2510520000000005,-0.06983171539039262,0.14198036006546644,0.09455060538429062,4.086,0.22889999999999944,0.05304873809358258,3.322464,0.2726359999999999,0.07583544268587797,0.06412139011257954,0.041321139973224716,4.618,-0.3031000000000006,-0.07024496512086041,3.773632,-0.17853200000000014,-0.04965981474785128,0.13209181463837155,0.08470354289978459,3.86,0.45489999999999986,0.10542538645159792,3.29024,0.30486000000000013,0.0847987538594198,0.041450777202072464,0.025481423847500462,4.506,-0.1911000000000005,-0.044288396023082925,3.8873440000000006,-0.2922440000000006,-0.08128953297543896,0.03417665335108742,0.020758646520606324,4.048,0.2668999999999997,0.06185543118032856,2.957752,0.6373479999999998,0.17728241217212312,0.027173913043478284,0.019487773146632952
4.2676,0.0988,0.3144,0.0737,7,0.0341,0.001,0.0318,0.9309,3.6614,0.1139,0.3375,0.0922,0.0212,0.0004,0.0197,0.9304,50.1714,3.6395,27.0571,1.6359,70.5451,10.2736,0.0,97.81,0.89,317.7,0.21,Light,0.0,2025-01-07 06:30:00+00:00,7,0.1202080448993527,0.9927487224577402,1,6,1.0,6.123233995736766e-17,97.81,0.89,3.938,0.32959999999999967,0.07723310525822469,4.0207120000000005,-0.3593120000000005,-0.0981351395641013,0.00609446419502286,0.0031278042296986556,4.681,-0.4134000000000002,-0.09686943481113512,3.8411239999999998,-0.17972399999999977,-0.04908614191292942,0.07541123691518901,0.04815569609312272,4.218999999999999,0.04860000000000042,0.011388133845721347,3.530076,0.13132399999999977,0.03586715464030146,0.05095994311448218,0.031914327056981266,4.572,-0.3044000000000002,-0.07132814696785084,3.8357280000000005,-0.17432800000000048,-0.04761238870377464,0.00874890638670167,0.005464412492230963,3.865,0.4025999999999996,0.0943387384009747,3.4135400000000002,0.24785999999999975,0.06769541705358599,0.011125485122897781,0.006600772218869494,4.464,-0.19640000000000057,-0.04602118286624814,3.9170559999999996,-0.25565599999999966,-0.06982465723493736,0.07437275985663089,0.04441294686621793,4.134,0.1335999999999995,0.03130565188864924,3.0717759999999994,0.5896240000000006,0.1610378543726445,0.012094823415578196,0.00852926775910751
4.3216,0.1427,0.3777,0.0874,7,0.067,0.0015,0.0381,0.5688,3.7144,0.1535,0.3918,0.1055,0.0408,0.0005,0.0231,0.5668,49.8857,3.6034,26.6857,1.4182,76.4823,15.7655,0.0,97.81,0.89,317.7,0.21,Light,0.0,2025-01-07 06:40:00+00:00,7,0.1202080448993527,0.9927487224577402,1,6,1.0,6.123233995736766e-17,97.81,0.89,4.066,0.25560000000000027,0.05914476119955578,4.087784000000001,-0.37338400000000105,-0.10052336851173839,0.03590752582390554,0.018715274583980056,4.964,-0.6424000000000003,-0.1486486486486487,4.023896000000001,-0.30949600000000066,-0.08332328236054293,0.0970991136180499,0.06276702976418876,4.414,-0.0923999999999996,-0.021380970011106903,3.6494959999999996,0.0649040000000003,0.017473616196424804,0.04531037607612137,0.028716293975935312,4.474,-0.1524000000000001,-0.035264716771566104,3.8360960000000004,-0.12169600000000047,-0.03276329959078195,0.0563254358515869,0.03442249620447453,3.919,0.40260000000000007,0.0931599407626805,3.4590760000000005,0.25532399999999944,0.0687389618780959,0.08446032151058942,0.050141714145627306,4.4879999999999995,-0.16639999999999944,-0.03850425768233974,3.964112,-0.24971200000000016,-0.06722808528968344,0.12878787878787876,0.07640349213140289,3.926,0.39559999999999995,0.09154017030729358,2.9800240000000007,0.7343759999999993,0.1977105319836311,0.020886398369842095,0.014418675822745088
4.1653,0.0802,0.2832,0.068,7,0.0428,0.0006,0.025,0.5835,3.6374,0.1121,0.3349,0.0921,0.0252,0.0002,0.0129,0.5127,49.8286,3.7048,27.3429,1.5175,71.1609,11.473,0.0,97.81,0.89,317.7,0.21,Light,0.0,2025-01-07 06:50:00+00:00,7,0.1202080448993527,0.9927487224577402,1,6,1.0,6.123233995736766e-17,97.81,0.89,3.816,0.3493000000000004,0.08385950591794117,3.991264,-0.3538640000000002,-0.09728487381096393,0.08228511530398325,0.04122403328870253,4.643,-0.47769999999999957,-0.11468561688233729,3.8556920000000003,-0.21829200000000037,-0.06001319623907197,0.030368296360112002,0.019162318981910394,3.947,0.21830000000000016,0.052409190214390354,3.3875480000000002,0.24985199999999974,0.06868972342882272,0.03420319229794781,0.020882360928907943,4.382,-0.21669999999999945,-0.05202506422106437,3.7534080000000007,-0.11600800000000078,-0.03189311046351811,0.056595162026471885,0.03462240182788544,4.135,0.030300000000000438,0.007274385998607648,3.57226,0.06513999999999998,0.017908396107109467,0.059733978234582805,0.03623140532883941,4.241,-0.07569999999999943,-0.01817396105922729,3.8691640000000005,-0.23176400000000053,-0.06371694067190865,0.006366423013440154,0.0036566038555098847,3.993,0.17230000000000034,0.04136556790627334,3.0323720000000005,0.6050279999999995,0.16633529444108414,0.030303030303030304,0.02090904414102228
3.9243,0.0953,0.3086,0.0786,7,0.0629,0.0031,0.0557,0.8867,3.5382,0.1414,0.376,0.1063,0.0372,0.0012,0.0339,0.912,49.5143,3.6567,27.2,1.5916,73.0966,12.5365,0.0,97.88,0.83,315.0,0.23,Light,0.0,2025-01-07 07:00:00+00:00,7,0.1202080448993527,0.9927487224577402,1,7,0.9659258262890683,-0.25881904510252063,97.88,0.83,3.673,0.2513000000000001,0.06403689830033384,3.9335720000000007,-0.39537200000000094,-0.1117438245435535,0.050912060985570336,0.02491069185971426,4.194,-0.26969999999999983,-0.06872563259689622,3.6721359999999996,-0.13393599999999983,-0.037854276185631065,0.18311874105865517,0.10959071232655863,3.46,0.46430000000000016,0.1183140942333665,3.1495999999999995,0.3886000000000003,0.10982985698942974,0.04682080924855489,0.026951993903987836,4.215,-0.29069999999999974,-0.0740769054353642,3.71762,-0.17942000000000036,-0.05070940026001932,0.043416370106761526,0.025793921917786074,4.087,-0.16269999999999962,-0.04145962337232108,3.5471080000000006,-0.008908000000000804,-0.0025176643491042917,0.019329581600195787,0.011670352298266639,4.154,-0.2296999999999998,-0.058532731952195244,3.8408160000000002,-0.30261600000000044,-0.08552823469560807,0.02503610977371211,0.014188651578206323,3.6870000000000003,0.23729999999999984,0.06046938307468844,2.9065080000000005,0.6316919999999993,0.1785348482279123,0.07133170599403311,0.04741497356965817
3.8771,0.0479,0.2188,0.0564,7,0.0736,0.0019,0.0435,0.5915,3.5455,0.1298,0.3603,0.1016,0.0423,0.0006,0.0245,0.5787,49.1429,3.6909,27.7143,1.7353,73.2697,12.3253,0.0,97.88,0.83,315.0,0.23,Light,0.0,2025-01-07 07:10:00+00:00,7,0.1202080448993527,0.9927487224577402,1,7,0.9659258262890683,-0.25881904510252063,97.88,0.83,3.76,0.1171000000000002,0.030202986768461015,4.0136400000000005,-0.46814000000000044,-0.13203779438725158,0.06702127659574462,0.03289981164229969,4.102,-0.22490000000000032,-0.05800727347759932,3.6066880000000006,-0.061188000000000464,-0.017257932590607945,0.06045831301803992,0.03603084048301373,3.653,0.22409999999999997,0.05780093368754997,3.2852120000000005,0.26028799999999963,0.07341362290227038,0.024911032028469803,0.014514740601215402,4.207,-0.32989999999999986,-0.08508937092156506,3.7651479999999995,-0.2196479999999994,-0.061951205753772214,0.09531732826241973,0.05580763359103016,3.717,0.1600999999999999,0.04129375048360886,3.3877080000000004,0.1577919999999997,0.04450486532223938,0.03147699757869249,0.018097191375407773,3.9859999999999998,-0.10889999999999977,-0.02808800392045595,3.804504,-0.259004,-0.07305147369905514,0.15403913697942798,0.08456713411262021,3.715,0.16210000000000013,0.041809599958732076,2.9556600000000004,0.5898399999999997,0.16636299534621343,0.08209959623149388,0.05407252525662621
3.6601,0.1625,0.4031,0.1101,7,0.0619,0.0006,0.0237,0.3837,3.4146,0.133,0.3647,0.1068,0.0349,0.0002,0.0141,0.4025,49.3429,3.6382,27.8,1.5958,70.0989,10.2349,0.0,97.88,0.83,315.0,0.23,Light,0.0,2025-01-07 07:20:00+00:00,7,0.1202080448993527,0.9927487224577402,1,7,0.9659258262890683,-0.25881904510252063,97.88,0.83,3.265,0.3950999999999998,0.10794787027676833,3.7197800000000005,-0.30518000000000045,-0.08937503660750906,0.05298621745788669,0.024370258456145242,4.279,-0.6189,-0.1690937406081801,3.733916,-0.3193159999999997,-0.09351490657763711,0.06239775648516017,0.03746950922302494,3.3200000000000003,0.3400999999999996,0.09292095844375826,3.0762399999999994,0.33836000000000066,0.09909213377848083,0.028915662650602365,0.016352430239513143,4.101,-0.44090000000000007,-0.12046118958498404,3.6751240000000003,-0.2605240000000002,-0.0762970772564869,0.10314557425018289,0.060311434389696765,3.339,0.32109999999999994,0.08772984344690034,3.224116,0.1904840000000001,0.055785157851578546,0.07756813417190772,0.04209401894969038,3.7649999999999997,-0.10489999999999977,-0.02866041911423179,3.6369800000000003,-0.22238000000000024,-0.0651262226907984,0.06241699867197878,0.03385776110949194,3.552,0.10809999999999986,0.029534712166334215,2.8357680000000003,0.5788319999999998,0.16951678088209446,0.045608108108108086,0.02993474783550694
3.7568,0.0761,0.2759,0.0734,6,0.0822,0.0077,0.0879,1.0695,3.4384,0.1503,0.3877,0.1128,0.0476,0.0025,0.0496,1.0421,49.8857,3.7396,27.6571,1.5988,71.2731,11.4203,0.0,97.88,0.83,315.0,0.23,Light,0.0,2025-01-07 07:30:00+00:00,7,0.1202080448993527,0.9927487224577402,1,7,0.9659258262890683,-0.25881904510252063,97.88,0.83,3.685,0.07180000000000009,0.0191120102214651,3.9053800000000005,-0.4669800000000004,-0.13581316891577488,0.017639077340569864,0.008721302408472352,3.854,-0.09719999999999995,-0.02587308347529811,3.4422560000000004,-0.0038560000000003036,-0.0011214518380643042,0.1650233523611832,0.09681557676128684,3.359,0.39780000000000015,0.10588798977853496,3.044956,0.3934440000000001,0.11442647743136346,0.058052991961893376,0.03355713514415306,4.199,-0.4421999999999997,-0.1177065587734241,3.6919960000000005,-0.2535960000000004,-0.07375407166123789,0.032626815908549656,0.019444224749972632,3.792,-0.035199999999999676,-0.009369676320272486,3.3925280000000004,0.04587199999999969,0.013341088878548072,0.013185654008438831,0.007722854461333848,4.023,-0.26619999999999955,-0.0708581771720612,3.754932,-0.31653200000000004,-0.09205793392275477,0.24384787472035793,0.13689835128838557,3.652,0.1048,0.027896081771720614,2.8364480000000007,0.6019519999999994,0.17506747324336883,0.04490690032858705,0.0302970475749952
